feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,Churn
-0.22451487518929847,-0.6485982952723774,2.805590937401358,0.5695249870177119,2.676771182264304,0.68531212412499,0.3066745470514829,1.1472912048976707,-2.1459045349434485,2.4778793365967156,1
1.0385479902967785,-1.3168031334515065,2.3033872734876457,1.233592934397989,4.972675245882878,1.0869052336008722,-3.548788384550082,0.34281047579794977,-0.4690047224543852,2.787109286211565,1
1.1489880201517488,1.7943822544992198,2.835692651220368,-1.1148579191833077,-1.247119903953985,-1.8992679331422084,-0.3814704850744941,0.8372091434380569,0.16322256397035673,-0.9979591814528365,1
-1.1773183301364019,2.4202944374185433,-0.3635144149424562,-1.0866457904103748,-2.8247501009049922,-2.7221229227570625,-0.22526612779835353,0.5150786988461338,-3.3172719657678127,-2.8015167900712203,1
1.346716952368733,0.08937299578227742,2.0566129859922473,-0.4283652798058375,0.28538728926238605,1.1407157680381683,0.7219450076789627,1.110151734559445,2.4266083315671003,0.8804964378864972,0
-0.4190555830604399,2.7678464220555394,-0.49209964306811105,1.808339427146369,-2.4201747706953833,-3.0508717167793162,-1.5146382884201344,-0.1629682090364326,2.427208299576206,-3.1818978013041916,0
-0.36392946651658054,1.010916601119972,-2.8629092890373435,-0.27689688629442044,-4.100670856978489,-0.9807931471860372,-0.10362605650294976,1.4674433230251487,1.5986181745692112,-2.806910306042551,1
0.010417183826474385,1.7339203612414678,-0.9264664815021315,-0.21824428647494098,-3.676502491027728,-0.6180571627245632,1.6934519547858078,2.1814661345960866,1.155024110871317,-2.0592060955394524,0
0.9046466727229687,1.7701815063938888,-0.39411065564162784,-1.4657785247085975,-3.047741534778614,-1.3510580152990375,0.027749191099947668,0.7878927563353361,0.47121295982322886,-2.3733676656963456,1
1.6082668059708325,2.36175330796905,-2.6198226754307363,-0.9870108313386949,-5.414235363743415,-3.6815853493398714,-1.35162234399651,0.18352995264175687,1.6185369997649448,-4.628103928128426,0
-1.6503877088239545,0.3212128067889787,-0.32138289241853624,-3.0279586759466657,-3.679591423227475,1.3283035648959736,1.3824940993719774,-0.06703555388872107,4.007405642511896,-1.8841595580983956,0
-3.9549375842417773,1.5034999017258293,3.808844386123036,-2.7551591578926726,-4.660449406544148,-3.1204269593937672,1.77995568534349,-0.7684863520702712,1.340360294264149,-2.3129640628721035,0
-2.271302272221189,1.1763576056268332,0.8860146314904717,-1.5422858470829903,-6.473950256333344,-3.514255568033858,3.2660253240559323,-0.15373187975231506,2.0957452783311012,-2.8859852523083838,0
0.9599127340365079,1.853797651812958,-3.3056178177224034,-0.6514998582577018,-5.045887802098351,-0.7425754189915593,0.574574478728513,1.8649809289792563,2.5027753209477757,-3.538799658242011,1
2.632365120102577,0.971669487572599,0.2881857888870283,-0.3358000418491569,-0.3166800494912513,-1.4196148179761376,-2.124648743448015,0.07569670152865138,0.8234055648051445,-1.0556484060567206,0
-2.9449413754555906,0.24189010910107156,-2.2764272888446015,1.3930052429732585,-0.7410491658738501,-0.839411371382309,0.2842487258109223,-3.152933850538509,1.194280036502017,-1.54849971574127,1
0.9109237944458242,2.814637275535917,-0.963663636516665,-0.6583343191997615,-4.120790429526153,-3.1878544495039662,-1.2030498625140438,-0.3958397594096623,2.1858811641928666,-4.09026688873401,0
-0.6909930056892986,1.5616106907467053,-0.09251310452753736,-0.4511635846923895,-5.565877448142562,-2.568471848335082,3.063106384969329,1.223409555474489,1.7692888252183776,-2.5433500113398546,0
-0.46189210206818476,-0.22163772043248886,0.9515408257656528,0.07964919044463614,-4.557285711970647,-3.3492132551139124,3.6425273954065167,0.2328890303842963,1.307420203853738,-0.8273106043353515,0
-0.5433328985303274,1.6880125316844818,-0.2308922394047539,-0.38425119248911455,-3.26833373875995,-3.387783248840753,-1.0255207104950972,-1.5793913424231123,1.9196989232689061,-3.1350492420336122,0
-2.5221783494975556,1.3812845747123301,-0.9360664077836612,-0.06941269243860104,-1.806404979347661,-1.2730634331539732,-0.10820109417743784,-1.2713118869317555,0.03464990316663474,-2.2163268637611684,1
-0.2314802422156561,3.7487372033176323,0.8124559813138859,2.189371432817145,1.7752334729270842,0.7906383180982957,-3.2861600977186805,1.4256171420091666,2.2555180415574254,-1.7262478638997907,0
1.6663251921072657,-0.46326235320538456,-0.8399679505417522,-0.4754097425009065,-0.791241106988779,-1.700883398320002,-1.3087768593044213,-1.130674073136689,0.28234020353043354,-0.720257807223653,0
-0.11234858371438516,1.9372988397265472,-2.173716010396043,3.4230559297382586,3.7925375834829675,2.695147794908709,-0.7886542237992096,-1.1090070455337355,0.7619677267693288,-0.112434904059915,0
0.6466257822791653,1.5723643751543577,0.6046187366885765,-0.6410662861581271,-0.7736339358916413,-0.024899797454747796,-0.5325901033174192,1.2482649329687405,0.3566806708023217,-1.058305615766338,1
-1.6077688540929695,-0.09028864163583927,1.3679766208570436,-2.9707002984975097,-1.1807294473510213,-1.4784026343722563,-1.5067767778705452,-0.35689516020407797,-2.546065497316938,-0.849146283728106,1
-0.7684324335747534,3.9592957916048155,-2.6625492270610893,-1.3437150664254471,-5.321892480680962,0.4190871800523581,0.27469589480520773,3.660469525219174,1.5958208466879324,-4.632860669858634,0
-1.5021152545535266,0.33790398423471124,-0.1257332694456843,-1.6492395824468056,-0.06385772422853458,-0.8367019980093422,-3.069120611237334,0.5548194676106022,-3.2336657173272823,-1.021086639207665,1
-3.951301304458945,3.79138804864423,1.4434286225238124,-4.003048750338965,-7.413521364306021,-1.4025288603916108,0.1761450097643209,3.0559753612959604,2.7665443153372804,-5.126439006555948,0
-3.003424127660346,3.678752891905966,-2.7101481207931246,-2.1469141246760444,-8.530386971655332,-2.028981326650099,2.545080838494858,1.5476766868543348,1.8770403967492109,-5.922583412587926,0
-2.5335565277675203,0.0811422860123513,-1.3831227200227787,-0.6695347018779422,-3.4006133915216887,-2.3936523133542504,-0.42221312626763774,0.05316076830134486,-0.8230925351990412,-2.096617547869755,1
-0.9445786088285246,1.2666439813064205,-3.7489529809892264,1.4969038836809212,-0.1380036607811247,-0.33358236288986187,0.47067969808413723,-3.3722094974806565,-0.1852985685978421,-2.0397957361315706,0
2.035680718803252,0.3274683144819037,-0.72022006194338,-0.5694874108038901,1.2479724275606487,2.5567835762160276,-2.3294366691436648,1.6989483642181868,1.9321799556803105,0.02361822269629471,0
1.0459999882878752,2.05917175155993,-2.8007936572858814,1.2597056473408657,-2.990105688079113,-0.9602929045870622,2.052939413451356,1.2490409401665885,-0.0004410244866372981,-2.251354689660515,0
-1.1173870678448705,0.9822084447150256,-1.8183816801012758,-0.4894598563816499,-3.205660208180273,-1.020529487128395,-1.5885343564741126,3.735433971604997,-1.4187184977975837,-2.126359783596467,1
0.5270490045662906,-0.9639394779000383,2.4597814732452092,-0.5089624842344607,0.6149500162929014,-0.5927214404115988,-1.2928139845985416,0.7169133822731437,0.7439509504301889,1.1408537482548609,1
-0.12117972722663195,0.13988554981589962,0.9830403453296139,-1.435785844506524,-0.8914950476782816,0.18478840872504287,-0.21647587114827438,0.24160534637423126,1.2657950138937943,-0.39709249379617845,1
-1.4752150486283162,-0.3439135302498557,-1.1582391843155246,-0.7216660093388656,-4.584371017857011,-2.873186138874125,1.7644994959361875,-0.5497236849940963,0.5766953199028194,-1.8765215145339054,0
1.998800043375363,-3.185006177960301,3.661382594365784,1.791481371231133,2.8439035914424022,-0.3160544691798869,3.8424369028816345,-1.5619226295437385,0.5137437590638462,4.7227367851901985,0
